district_number,district_name,school_number,virtual_provider_number,english_language_arts_achievement,mathematics_achievement,science_achievement,total_points_earned,total_components,percent_of_total_possible_points,percent_tested,informational_baseline_grade_2023,grade_2022,grade_2021,grade_2019,grade_2018,grade_2017,grade_2016,informational_baseline_grade_2015,grade_2014,grade_2013,grade_2012,grade_2011,grade_2010,grade_2009,grade_2008,grade_2007,grade_2006,grade_2005,grade_2004,grade_2003,grade_2002,grade_2001,grade_2000,grade_1999,was_the_collocated_rule_used,collocated_number,charter_school,title_i,alternative_ese_center_school,school_type,percent_of_minority_students,percent_of_economically_disadvantaged_students,type,social_studies_achievement,middle_school_acceleration,graduation_rate_2021_22,college_and_career_acceleration_2021_22,school_name,number_of_students,ela_level1_num,ela_level2_num,ela_level3_num,ela_level4_num,ela_level5_num,ela_level1,ela_level2,ela_level3,ela_level4,ela_level5,number_of_students_math,math_level1_num,math_level2_num,math_level3_num,math_level4_num,math_level5_num,math_level1,math_level2,math_level3,math_level4,math_level5
16,DUVAL,2121,NA,29,41,21,228,5,46,98,C,C,NA,C,D,C,D,D,F,F,D,C,F,B,C,D,C,D,F,C,F,D,D,D,N,NA,NO,YES,N,02,95,100,Middle,52,85,NA,NA,JEAN RIBAULT MIDDLE SCHOOL,592,310,140,77,50,14,0.5236486486486487,0.23648648648648649,0.13006756756756757,0.08445945945945946,0.02364864864864865,542,201,131,127,63,22,0.37084870848708484,0.24169741697416974,0.23431734317343172,0.11623616236162361,0.04059040590405904
16,DUVAL,2131,NA,NA,NA,NA,NA,NA,NA,NA,I,D,NA,C,D,D,D,D,C,C,C,B,C,C,C,C,C,C,D,C,C,C,C,C,N,NA,NO,YES,N,02,83.1,100,Middle,NA,NA,NA,NA,ARLINGTON MIDDLE SCHOOL,752,476,138,93,38,8,0.6329787234042553,0.18351063829787234,0.12367021276595745,0.05053191489361702,0.010638297872340425,698,378,128,122,56,12,0.5415472779369628,0.1833810888252149,0.17478510028653296,0.08022922636103152,0.017191977077363897
16,DUVAL,2161,NA,28,39,30,240,5,48,98,C,C,C,D,C,C,D,F,F,D,C,C,C,B,B,C,B,C,C,C,C,C,C,C,N,NA,NO,YES,N,02,79.3,100,Middle,67,76,NA,NA,CHARGER ACADEMY,976,523,210,123,94,28,0.5358606557377049,0.2151639344262295,0.1260245901639344,0.09631147540983606,0.028688524590163935,876,342,215,186,84,45,0.3904109589041096,0.2454337899543379,0.21232876712328766,0.0958904109589041,0.05136986301369863
16,DUVAL,2191,NA,31,40,32,228,5,46,97,C,C,NA,C,B,C,C,D,D,D,D,C,C,B,C,C,C,C,C,C,C,C,C,D,N,NA,NO,YES,N,02,71.2,100,Middle,51,74,NA,NA,JOSEPH STILWELL MIDDLE SCHOOL,472,252,94,62,54,12,0.5338983050847458,0.19915254237288135,0.13135593220338984,0.11440677966101695,0.025423728813559324,418,149,111,106,35,17,0.35645933014354064,0.26555023923444976,0.2535885167464115,0.08373205741626795,0.04066985645933014
16,DUVAL,2381,NA,31,41,34,247,5,49,98,C,C,NA,C,C,C,D,D,D,C,D,C,C,C,C,C,C,C,C,C,C,C,C,C,N,NA,NO,YES,N,02,84.7,97.1,Middle,59,82,NA,NA,FORT CAROLINE MIDDLE SCHOOL,388,170,102,54,52,11,0.4381443298969072,0.26288659793814434,0.13917525773195877,0.13402061855670103,0.028350515463917526,332,115,91,68,43,17,0.3463855421686747,0.2740963855421687,0.20481927710843373,0.12951807228915663,0.05120481927710843
16,DUVAL,2441,NA,28,43,41,267,5,53,97,C,C,NA,D,D,C,D,F,F,D,C,D,C,C,C,D,C,C,C,C,C,C,C,D,N,NA,NO,YES,N,02,91.8,100,Middle,67,88,NA,NA,HIGHLANDS MIDDLE SCHOOL,675,332,168,100,52,23,0.4918518518518519,0.24888888888888888,0.14814814814814814,0.07703703703703704,0.034074074074074076,597,217,151,133,69,26,0.36348408710217756,0.2529313232830821,0.22278056951423786,0.11557788944723618,0.04355108877721943
16,DUVAL,2531,NA,40,39,45,263,5,53,98,C,C,NA,B,B,C,C,C,C,B,B,A,A,A,A,A,A,B,B,A,A,A,C,C,N,NA,NO,NO,N,02,68.7,71.5,Middle,61,78,NA,NA,TWIN LAKES ACADEMY MIDDLE,1041,482,184,198,101,76,0.46301633045148893,0.17675312199807877,0.19020172910662825,0.09702209414024976,0.07300672430355427,871,393,202,166,90,20,0.45120551090700345,0.23191733639494833,0.19058553386911595,0.10332950631458095,0.022962112514351322
16,DUVAL,2541,NA,56,61,69,346,5,69,99,A,A,NA,A,B,C,C,B,C,B,B,C,C,C,B,C,B,A,C,B,B,A,C,D,N,NA,NO,NO,N,02,44.4,59.5,Middle,77,83,NA,NA,MAYPORT MIDDLE SCHOOL,816,241,144,161,147,117,0.29534313725490197,0.17647058823529413,0.19730392156862744,0.1801470588235294,0.14338235294117646,609,133,140,178,116,45,0.21839080459770116,0.22988505747126436,0.2922824302134647,0.19047619047619047,0.07389162561576355
16,DUVAL,2561,NA,41,50,46,307,5,61,99,B,B,NA,B,B,C,B,B,B,C,B,B,B,A,B,B,A,A,B,A,A,C,C,B,N,NA,NO,YES,N,02,66.3,79.80000000000001,Middle,75,95,NA,NA,LANDMARK MIDDLE SCHOOL,1009,424,202,179,131,74,0.42021803766105054,0.2001982160555005,0.1774033696729435,0.12983151635282458,0.07333994053518335,837,281,191,179,129,50,0.33572281959378736,0.22819593787335724,0.21385902031063322,0.15412186379928317,0.05973715651135006
16,DUVAL,2591,NA,52,62,62,338,5,68,99,A,B,NA,A,B,B,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,C,N,NA,NO,NO,N,02,45.6,53.5,Middle,77,85,NA,NA,MANDARIN MIDDLE SCHOOL,1130,340,247,200,210,125,0.3008849557522124,0.21858407079646017,0.17699115044247787,0.18584070796460178,0.11061946902654868,856,206,168,211,181,91,0.24065420560747663,0.19626168224299065,0.24649532710280375,0.21144859813084113,0.10630841121495327
16,DUVAL,2671,NA,66,68,74,381,5,76,100,A,A,NA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,N,NA,NA,N,NA,NO,NO,N,02,55.1,49.7,Middle,85,88,NA,NA,LAVILLA SCHOOL OF THE ARTS,965,166,178,216,212,193,0.17202072538860103,0.1844559585492228,0.22383419689119172,0.21968911917098446,0.2,701,102,145,189,154,109,0.14550641940085593,0.20684736091298145,0.26961483594864477,0.21968616262482168,0.15549215406562053
16,DUVAL,2791,NA,47,52,56,313,5,63,98,B,B,NA,B,B,B,C,B,B,A,A,B,A,A,A,A,A,A,B,N,NA,NA,NA,NA,N,NA,NO,YES,N,02,60.7,75.5,Middle,78,80,NA,NA,KERNAN MIDDLE SCHOOL,1041,406,203,171,156,108,0.3900096061479347,0.19500480307396734,0.1642651296829971,0.14985590778097982,0.1037463976945245,819,314,170,175,85,79,0.3833943833943834,0.20757020757020758,0.21367521367521367,0.10378510378510379,0.09645909645909646
16,DUVAL,5981,NA,27,27,27,201,5,40,97,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,02,94,100,Middle,53,67,NA,NA,KIPP IMPACT ACADEMY,310,154,76,41,24,14,0.4967741935483871,0.24516129032258063,0.13225806451612904,0.07741935483870968,0.04516129032258064,284,134,76,41,27,8,0.47183098591549294,0.2676056338028169,0.1443661971830986,0.09507042253521127,0.028169014084507043
17,ESCAMBIA,0061,NA,22,20,27,172,5,34,97,D,D,NA,C,D,C,D,D,C,F,D,C,C,C,C,C,B,C,C,C,C,C,C,C,N,NA,NO,YES,N,02,76.5,100,Middle,21,82,NA,NA,BELLVIEW MIDDLE SCHOOL,919,536,216,107,55,15,0.5832426550598476,0.235038084874864,0.11643090315560392,0.05984766050054407,0.01632208922742111,880,512,201,113,42,8,0.5818181818181818,0.22840909090909092,0.12840909090909092,0.04772727272727273,0.00909090909090909
17,ESCAMBIA,0221,NA,50,64,48,312,5,62,98,B,B,NA,B,B,B,C,B,B,C,B,A,A,A,A,A,A,B,B,B,A,A,C,C,N,NA,NO,NO,N,02,33.3,50.2,Middle,74,76,NA,NA,RANSOM MIDDLE SCHOOL,1165,336,275,269,197,91,0.28841201716738196,0.23605150214592274,0.23090128755364808,0.16909871244635194,0.07811158798283262,922,145,195,242,230,111,0.15726681127982647,0.21149674620390455,0.26247288503253796,0.24945770065075923,0.12039045553145336
17,ESCAMBIA,0301,NA,37,41,38,258,5,52,97,C,C,NA,C,C,C,C,C,C,C,B,A,B,A,B,B,A,C,C,A,A,B,B,B,N,NA,NO,YES,N,02,65.2,100,Middle,67,75,NA,NA,FERRY PASS MIDDLE SCHOOL,956,404,214,179,108,54,0.4225941422594142,0.22384937238493724,0.18723849372384938,0.11297071129707113,0.056485355648535567,828,281,227,171,99,44,0.3393719806763285,0.2741545893719807,0.20652173913043478,0.11956521739130435,0.05314009661835749
17,ESCAMBIA,0541,NA,48,51,46,292,5,58,99,B,C,NA,B,C,C,C,B,A,C,B,A,A,A,A,A,A,B,C,B,B,C,C,C,N,NA,NO,YES,N,02,26.1,81.10000000000002,Middle,75,72,NA,NA,ERNEST WARD MIDDLE SCHOOL,463,147,101,94,74,46,0.3174946004319654,0.21814254859611232,0.20302375809935205,0.15982721382289417,0.09935205183585313,373,92,85,93,70,33,0.24664879356568364,0.22788203753351208,0.24932975871313673,0.1876675603217158,0.08847184986595175
17,ESCAMBIA,0561,NA,23,27,26,179,5,36,96,D,D,NA,D,D,D,D,D,D,F,D,C,C,C,D,D,C,D,D,C,C,C,C,D,N,NA,NO,YES,N,02,80.3,100,Middle,32,71,NA,NA,WARRINGTON MIDDLE SCHOOL,489,279,97,68,34,10,0.5705521472392638,0.1983640081799591,0.1390593047034765,0.06952965235173825,0.02044989775051125,470,211,127,86,34,14,0.44893617021276594,0.2702127659574468,0.1829787234042553,0.07234042553191489,0.029787234042553193
17,ESCAMBIA,0601,NA,31,37,33,232,5,46,97,C,C,NA,D,C,C,C,C,C,D,C,C,C,B,B,C,A,B,B,B,A,A,C,C,N,NA,NO,YES,N,02,79.4,100,Middle,51,80,NA,NA,J. H. WORKMAN MIDDLE SCHOOL,671,338,156,90,56,33,0.503725782414307,0.23248882265275708,0.13412816691505217,0.08345752608047691,0.04918032786885246,645,249,162,154,54,26,0.386046511627907,0.25116279069767444,0.23875968992248062,0.08372093023255814,0.040310077519379844
17,ESCAMBIA,0671,NA,73,83,48,354,5,71,100,A,A,NA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,C,B,N,NA,NO,NO,N,02,47.5,39.1,Middle,69,81,NA,NA,BROWN BARGE MIDDLE SCHOOL,537,43,116,134,158,89,0.08007448789571694,0.21601489757914338,0.24953445065176907,0.2942271880819367,0.16573556797020483,387,17,37,105,130,96,0.04392764857881137,0.09560723514211886,0.2713178294573643,0.3359173126614987,0.24806201550387597
17,ESCAMBIA,1221,NA,39,41,39,234,5,47,99,C,C,NA,C,C,C,C,B,C,C,B,A,A,A,A,A,A,B,B,A,A,A,A,C,N,NA,NO,YES,N,02,51.7,94.1,Middle,51,64,NA,NA,JIM C. BAILEY MIDDLE SCHOOL,1126,439,266,206,143,71,0.38987566607460034,0.23623445825932504,0.18294849023090587,0.1269982238010657,0.0630550621669627,985,308,285,207,128,61,0.31269035532994927,0.2893401015228426,0.2101522842639594,0.1299492385786802,0.06192893401015229
17,ESCAMBIA,1291,NA,37,33,46,258,5,52,97,C,C,NA,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,YES,N,02,55.4,89.3,Middle,68,74,NA,NA,BEULAH MIDDLE SCHOOL,913,353,237,164,104,55,0.38663745892661555,0.25958378970427165,0.1796276013143483,0.11391018619934283,0.060240963855421686,796,330,217,154,66,26,0.41457286432160806,0.27261306532663315,0.1934673366834171,0.0829145728643216,0.032663316582914576
17,ESCAMBIA,2093,NA,50,62,31,263,5,53,100,C,C,NA,C,C,C,C,B,C,C,B,A,A,B,A,B,A,D,C,B,B,A,C,D,N,NA,YES,NO,N,02,27.2,33.80000000000001,Middle,76,44,NA,NA,BEULAH ACADEMY OF SCIENCE,310,83,83,63,49,33,0.267741935483871,0.267741935483871,0.2032258064516129,0.15806451612903225,0.1064516129032258,266,35,59,101,48,22,0.13157894736842105,0.22180451127819548,0.37969924812030076,0.18045112781954886,0.08270676691729323
18,FLAGLER,0011,NA,45,57,47,264,5,53,97,C,C,NA,C,C,C,C,B,C,C,B,A,A,A,A,A,A,B,B,A,A,A,A,C,N,NA,NO,YES,N,02,45,59.7,Middle,66,49,NA,NA,BUDDY TAYLOR MIDDLE SCHOOL,1317,434,322,250,193,118,0.32953682611996965,0.24449506454062261,0.18982536066818528,0.14654517843583903,0.08959757023538345,1157,278,257,334,209,72,0.24027657735522903,0.22212618841832324,0.28867761452031115,0.18063958513396716,0.06222990492653414
18,FLAGLER,0401,NA,61,63,67,339,5,68,99,A,A,NA,A,A,A,B,A,A,A,A,A,A,A,A,A,A,B,A,A,A,B,B,B,N,NA,NO,NO,N,02,40.5,52.9,Middle,75,73,NA,NA,INDIAN TRAILS MIDDLE SCHOOL,1485,336,293,327,317,212,0.22626262626262628,0.19730639730639732,0.2202020202020202,0.21346801346801347,0.14276094276094276,1198,246,263,361,245,87,0.20534223706176963,0.21953255425709517,0.3013355592654424,0.2045075125208681,0.07262103505843072
25,HARDEE,0031,NA,42,45,37,185,4,46,96,C,C,NA,C,C,C,D,C,D,F,D,C,B,C,B,C,B,C,B,B,C,C,C,C,N,NA,NO,YES,N,02,70.6,100,Middle,NA,61,NA,NA,HARDEE JUNIOR HIGH SCHOOL,1064,362,281,192,155,70,0.34022556390977443,0.2640977443609023,0.18045112781954886,0.14567669172932332,0.06578947368421052,980,254,256,301,127,41,0.25918367346938775,0.2612244897959184,0.30714285714285716,0.12959183673469388,0.04183673469387755
26,HENDRY,0020,NA,42,48,35,263,5,53,97,C,C,NA,B,C,C,D,C,C,D,D,C,C,B,B,C,B,C,B,B,C,NA,NA,NA,N,NA,NO,YES,N,02,82,100,Middle,83,55,NA,NA,LABELLE MIDDLE SCHOOL,796,313,180,159,98,45,0.39321608040201006,0.22613065326633167,0.19974874371859297,0.12311557788944724,0.056532663316582916,672,189,185,194,89,20,0.28125,0.27529761904761907,0.28869047619047616,0.1324404761904762,0.02976190476190476
26,HENDRY,0061,NA,41,44,44,266,5,53,99,C,C,C,D,C,C,C,C,F,F,D,C,C,C,C,C,C,C,C,C,C,C,D,NA,N,NA,NO,YES,N,02,82.1,100,Middle,68,69,NA,NA,CLEWISTON MIDDLE SCHOOL,675,262,155,138,81,39,0.38814814814814813,0.22962962962962963,0.20444444444444446,0.12,0.057777777777777775,578,158,158,144,80,37,0.27335640138408307,0.27335640138408307,0.2491349480968858,0.1384083044982699,0.06401384083044982
27,HERNANDO,0202,NA,31,25,24,166,5,33,97,D,C,NA,C,C,C,C,C,C,D,D,C,B,B,B,C,B,B,C,B,C,B,A,B,N,NA,NO,YES,N,02,45.1,100,Middle,55,31,NA,NA,FOX CHAPEL MIDDLE SCHOOL,794,384,191,132,67,21,0.4836272040302267,0.24055415617128464,0.16624685138539042,0.08438287153652393,0.02644836272040302,718,341,197,136,37,5,0.47493036211699163,0.2743732590529248,0.1894150417827298,0.05153203342618384,0.006963788300835654
27,HERNANDO,0221,NA,45,51,48,279,5,56,98,C,B,NA,A,B,B,B,C,C,C,B,A,B,B,B,B,A,B,C,C,C,B,C,C,N,NA,NO,NO,N,02,46.9,83.8,Middle,74,61,NA,NA,POWELL MIDDLE SCHOOL,988,296,280,238,123,52,0.29959514170040485,0.2834008097165992,0.2408906882591093,0.12449392712550607,0.05263157894736842,846,192,237,278,116,20,0.22695035460992907,0.2801418439716312,0.32860520094562645,0.13711583924349882,0.02364066193853428
27,HERNANDO,0241,NA,30,33,39,199,5,40,97,C,C,NA,C,C,B,C,C,D,C,C,B,B,A,A,C,A,C,C,B,C,B,C,C,N,NA,NO,YES,N,02,40.7,100,Middle,39,58,NA,NA,D. S. PARROTT MIDDLE SCHOOL,774,373,177,126,79,17,0.4819121447028424,0.22868217054263565,0.16279069767441862,0.1020671834625323,0.021963824289405683,665,277,177,142,52,14,0.41654135338345866,0.2661654135338346,0.21353383458646616,0.07819548872180451,0.021052631578947368
27,HERNANDO,0253,NA,40,44,34,228,5,46,98,C,C,NA,C,C,C,C,C,C,B,A,B,A,A,A,A,A,B,C,B,C,B,C,C,N,NA,NO,YES,N,02,50.5,96.3,Middle,53,57,NA,NA,WEST HERNANDO MIDDLE SCHOOL,677,229,189,138,91,32,0.33825701624815363,0.2791728212703102,0.2038404726735598,0.1344165435745938,0.047267355982274745,581,159,158,188,70,9,0.2736660929432014,0.2719449225473322,0.32358003442340794,0.12048192771084337,0.01549053356282272
27,HERNANDO,4422,NA,75,87,68,387,5,77,99,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,NA,NA,NA,NA,NA,N,NA,YES,NO,N,02,33,61.1,Middle,93,64,NA,NA,GULF COAST ACAD OF SCIENCE,209,25,34,58,59,33,0.11961722488038277,0.16267942583732056,0.27751196172248804,0.2822966507177033,0.15789473684210525,184,7,16,32,74,55,0.03804347826086957,0.08695652173913043,0.17391304347826086,0.40217391304347827,0.29891304347826086
27,HERNANDO,4461,NA,58,52,54,299,5,60,100,B,B,NA,B,C,C,C,B,C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,YES,NO,N,02,48.7,73.2,Middle,63,72,NA,NA,BROOKSVILLE ENGINEERING SCIENCE & TECHNOLOGY,69,19,13,19,12,6,0.2753623188405797,0.18840579710144928,0.2753623188405797,0.17391304347826086,0.08695652173913043,53,12,14,20,5,2,0.22641509433962265,0.2641509433962264,0.37735849056603776,0.09433962264150944,0.03773584905660377
28,HIGHLANDS,0021,NA,42,54,40,266,5,53,97,C,C,NA,C,C,B,C,C,B,B,A,A,A,A,A,A,A,B,A,A,A,A,C,B,N,NA,NO,YES,N,02,49.9,100,Middle,67,63,NA,NA,SEBRING MIDDLE SCHOOL,776,291,178,127,109,75,0.375,0.22938144329896906,0.163659793814433,0.1404639175257732,0.09664948453608248,664,171,158,177,110,47,0.2575301204819277,0.23795180722891565,0.26656626506024095,0.16566265060240964,0.07078313253012049
28,HIGHLANDS,0041,NA,34,43,24,215,5,43,95,C,C,NA,C,C,C,C,C,D,D,C,B,C,A,B,C,A,B,B,B,B,C,C,C,N,NA,NO,YES,N,02,62.6,100,Middle,57,57,NA,NA,LAKE PLACID MIDDLE SCHOOL,599,255,157,101,52,36,0.4257095158597663,0.2621035058430718,0.1686143572621035,0.08681135225375626,0.06010016694490818,531,148,146,155,70,15,0.2787193973634652,0.2749529190207156,0.2919020715630885,0.1318267419962335,0.02824858757062147
28,HIGHLANDS,0091,NA,42,51,54,251,5,50,95,C,C,B,B,B,C,C,C,B,C,B,A,A,A,A,B,A,A,A,A,A,A,C,B,N,NA,NO,YES,N,02,62.4,100,Middle,57,47,NA,NA,HILL-GUSTAT MIDDLE SCHOOL,645,254,143,106,87,55,0.3937984496124031,0.22170542635658916,0.16434108527131783,0.13488372093023257,0.08527131782945736,567,180,123,127,99,42,0.31746031746031744,0.21693121693121692,0.2239858906525573,0.1746031746031746,0.07407407407407407
28,HIGHLANDS,0111,NA,35,39,38,213,5,43,96,C,C,NA,C,C,D,C,C,C,D,C,C,C,C,C,C,B,C,C,B,B,C,C,C,N,NA,NO,YES,N,02,75.4,100,Middle,44,57,NA,NA,AVON PARK MIDDLE SCHOOL,589,272,127,110,57,26,0.4617996604414261,0.21561969439728354,0.1867572156196944,0.0967741935483871,0.044142614601018676,496,184,135,118,48,12,0.3709677419354839,0.2721774193548387,0.23790322580645162,0.0967741935483871,0.024193548387096774
29,HILLSBOROUGH,0041,NA,25,27,21,191,5,38,98,D,D,NA,D,C,C,C,C,C,C,B,A,A,A,A,A,A,B,B,A,A,A,C,C,N,NA,NO,YES,N,02,91.9,100,Middle,39,79,NA,NA,ADAMS MIDDLE SCHOOL,593,339,130,64,47,13,0.5716694772344013,0.21922428330522767,0.10792580101180438,0.07925801011804384,0.021922428330522766,573,300,143,73,31,21,0.5235602094240838,0.24956369982547993,0.1273996509598604,0.05410122164048865,0.03664921465968586
29,HILLSBOROUGH,0052,NA,30,30,30,225,5,45,99,C,C,NA,D,D,C,C,C,C,D,D,C,B,B,B,A,B,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,YES,N,02,85.4,100,Middle,50,85,NA,NA,GIUNTA MIDDLE SCHOOL,873,472,187,120,67,27,0.5406643757159221,0.21420389461626574,0.13745704467353953,0.07674684994272624,0.030927835051546393,786,412,180,138,44,12,0.5241730279898219,0.22900763358778625,0.17557251908396945,0.05597964376590331,0.015267175572519083
29,HILLSBOROUGH,0055,NA,26,30,22,188,5,38,97,D,C,NA,C,C,D,D,D,C,D,D,C,C,C,C,C,C,C,NA,NA,NA,NA,NA,NA,N,NA,NO,YES,N,02,86.7,100,Middle,43,67,NA,NA,SHIELDS MIDDLE SCHOOL,1810,984,392,253,132,36,0.543646408839779,0.2165745856353591,0.1397790055248619,0.07292817679558011,0.019889502762430938,1658,794,393,284,122,71,0.47889022919179736,0.23703256936067552,0.1712907117008444,0.0735826296743064,0.0428226779252111
29,HILLSBOROUGH,0074,NA,51,63,44,317,5,63,99,B,B,NA,B,B,B,B,A,B,B,B,A,A,A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,YES,N,02,81.5,100,Middle,69,90,NA,NA,SERGEANT PAUL R SMITH MIDDLE SCHOOL,598,223,112,109,103,46,0.3729096989966555,0.18729096989966554,0.18227424749163879,0.17224080267558528,0.07692307692307693,482,131,84,121,76,69,0.2717842323651452,0.17427385892116182,0.25103734439834025,0.15767634854771784,0.14315352697095435
29,HILLSBOROUGH,0082,NA,35,50,26,257,5,51,98,C,C,NA,C,C,C,C,C,C,C,C,C,B,C,C,C,B,C,C,B,B,C,C,C,N,NA,NO,YES,N,02,93.1,100,Middle,52,94,NA,NA,PIERCE MIDDLE SCHOOL,879,538,134,105,72,26,0.6120591581342435,0.15244596131968147,0.11945392491467577,0.08191126279863481,0.02957906712172924,808,333,172,186,88,27,0.4121287128712871,0.21287128712871287,0.2301980198019802,0.10891089108910891,0.03341584158415842
29,HILLSBOROUGH,0086,NA,60,73,57,351,5,70,99,A,B,NA,A,A,A,A,A,A,A,A,A,B,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,N,NA,NO,NO,N,02,52,37.1,Middle,75,86,NA,NA,BARRINGTON MIDDLE SCHOOL,1418,331,275,317,303,187,0.23342736248236953,0.19393511988716503,0.22355430183356842,0.21368124118476728,0.1318758815232722,1119,163,168,272,260,250,0.1456657730116175,0.15013404825737264,0.24307417336907952,0.2323503127792672,0.22341376228775692
29,HILLSBOROUGH,0201,NA,62,69,53,360,5,72,98,A,A,NA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,B,N,NA,NO,NO,N,02,72.5,50,Middle,80,96,NA,NA,BENITO MIDDLE SCHOOL,996,215,198,217,184,178,0.21586345381526104,0.19879518072289157,0.2178714859437751,0.18473895582329317,0.178714859437751,816,156,140,213,166,142,0.19117647058823528,0.1715686274509804,0.2610294117647059,0.2034313725490196,0.17401960784313725
29,HILLSBOROUGH,0284,NA,49,53,40,287,5,57,99,C,B,NA,B,B,B,B,A,A,B,B,A,A,A,B,A,A,A,A,A,A,D,C,C,N,NA,NO,YES,N,02,86.9,100,Middle,65,80,NA,NA,STEWART MIDDLE MAGNET SCHOOL,728,238,153,128,132,79,0.3269230769230769,0.21016483516483517,0.17582417582417584,0.1813186813186813,0.10851648351648352,597,172,132,121,85,88,0.288107202680067,0.22110552763819097,0.20268006700167504,0.1423785594639866,0.1474036850921273
29,HILLSBOROUGH,0322,NA,22,41,18,215,5,43,96,C,D,NA,C,C,D,D,C,D,D,C,C,C,D,C,C,A,C,C,B,B,A,C,B,N,NA,NO,YES,N,02,87.3,100,Middle,54,80,NA,NA,MCLANE MIDDLE SCHOOL,785,440,193,94,40,18,0.5605095541401274,0.24585987261146497,0.1197452229299363,0.050955414012738856,0.022929936305732482,716,274,170,170,66,34,0.38268156424581007,0.23743016759776536,0.23743016759776536,0.09217877094972067,0.04748603351955307
29,HILLSBOROUGH,0561,NA,27,31,26,205,5,41,97,C,C,NA,C,C,C,C,B,C,C,C,C,B,B,B,C,A,C,C,B,A,A,C,C,N,NA,NO,YES,N,02,87.2,100,Middle,34,87,NA,NA,BUCHANAN MIDDLE SCHOOL,727,443,116,97,55,18,0.609353507565337,0.15955983493810177,0.13342503438789546,0.07565337001375516,0.024759284731774415,663,342,156,91,47,27,0.5158371040723982,0.23529411764705882,0.13725490196078433,0.07088989441930618,0.04072398190045249
29,HILLSBOROUGH,0631,NA,30,35,22,222,5,44,98,C,D,NA,C,C,C,C,C,C,D,C,B,B,B,A,B,A,B,B,B,B,C,C,C,N,NA,NO,YES,N,02,69.3,100,Middle,52,83,NA,NA,BURNETT MIDDLE SCHOOL,593,302,133,81,55,22,0.5092748735244519,0.224283305227656,0.13659359190556492,0.09274873524451939,0.03709949409780776,556,239,136,130,42,8,0.42985611510791366,0.2446043165467626,0.23381294964028776,0.07553956834532374,0.014388489208633094
29,HILLSBOROUGH,0651,NA,55,66,53,335,5,67,99,B,A,NA,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,B,N,NA,NO,NO,N,02,52.7,51.6,Middle,69,92,NA,NA,BURNS MIDDLE SCHOOL,1191,318,265,234,238,135,0.26700251889168763,0.2225020990764064,0.1964735516372796,0.1998320738874895,0.11335012594458438,960,196,184,261,188,127,0.20416666666666666,0.19166666666666668,0.271875,0.19583333333333333,0.13229166666666667
29,HILLSBOROUGH,0842,NA,32,40,19,237,5,47,99,C,C,NA,C,D,C,C,C,C,D,C,C,C,C,C,C,C,C,C,B,B,C,C,C,N,NA,NO,YES,N,02,85.7,100,Middle,62,84,NA,NA,DOWDELL MIDDLE MAGNET SCHOOL,515,253,118,66,53,23,0.4912621359223301,0.229126213592233,0.12815533980582525,0.1029126213592233,0.04466019417475728,468,190,113,116,43,9,0.405982905982906,0.24145299145299146,0.24786324786324787,0.09188034188034189,0.019230769230769232
29,HILLSBOROUGH,0921,NA,74,88,71,416,5,83,100,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,N,NA,NO,NO,N,02,31,17.299999999999997,Middle,89,94,NA,NA,COLEMAN MIDDLE SCHOOL,945,120,142,229,233,220,0.12698412698412698,0.15026455026455027,0.24232804232804234,0.24656084656084656,0.2328042328042328,660,46,55,104,185,273,0.0696969696969697,0.08333333333333333,0.15757575757575756,0.2803030303030303,0.41363636363636364
29,HILLSBOROUGH,1080,NA,52,56,50,311,5,62,98,B,B,B,B,B,B,B,A,A,B,A,A,A,A,A,B,A,A,B,A,A,N,NA,NA,N,NA,NO,YES,N,02,78,100,Middle,70,83,NA,NA,DAVIDSEN MIDDLE SCHOOL,933,336,188,182,143,86,0.36012861736334406,0.2015005359056806,0.19506966773847803,0.1532690246516613,0.09217577706323687,800,221,195,202,99,81,0.27625,0.24375,0.2525,0.12375,0.10125
